run_id,time,section,position,phase,current_notch,holding_time,prev_notch,prev_notch_duration,current_speed,speed_limit,signal_speed,required_speed,target_speed_no_stop,v_std,v_std_deviation,dist_to_next_station,time_to_next_station,req_stop_dist,delta_stop,current_gradient,coast_accel,power_accel,next_limit_info,next_gradient_info,coast_reachable,coast_arrival_speed,delay,total_delay,stations_remaining,total_remaining_distance,total_remaining_time,is_dwelling,dwell_elapsed,dwell_min,dwell_max,dwell_over_std,time_to_stop_limit,forward_info,forward_train_delay,standard_headway,forward_clear_remaining_time,forward_observed_delay,forward_dwell_elapsed,forward_departed_next,backward_info,mode,reward,reason
late_brake__on_time__hw90_v50_b60_c60,1.0000,0,21.1124,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,30.0000,なし（または停止）,0.0000,3.1655,70.0000,69.9979,64.8030,64.8030,1.9871,1.1784,2177.5520,179.0000,0.4738,2177.0783,-2.1000,-0.0130,3.0809,この先制限速度なし,387m先に下り勾配6.7‰あり,0.0000,0.0000,0.0000,0.3625,2,3554.5520,339.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 1079.4m 先を 49.5km/h で走行中,30.0000,90.0000,151.0000,0.0000,0.0000,未発車,後続列車なし,,,
late_brake__on_time__hw90_v50_b60_c60,51.0000,0,21.6995,巡航フェーズ（駅間走行中）,力行（加速）中,50.0000,ブレーキ（減速）,30.0000,65.0395,70.0000,69.9979,65.0395,65.0395,65.0394,0.0001,1590.4837,129.0000,196.7153,1393.7684,0.0000,-0.2282,0.5008,この先制限速度なし,この先目立った勾配なし,1.0000,23.5660,0.0000,0.0001,2,2967.4837,289.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 1142.0m 先を 40.9km/h で走行中,30.0000,90.0000,101.0000,0.0000,0.0000,未発車,後続列車なし,,,
late_brake__on_time__hw90_v50_b60_c60,101.0000,0,22.5237,巡航フェーズ（駅間走行中）,惰行中,48.0000,力行（加速）,52.0000,49.4429,70.0000,69.9979,49.4429,49.4429,48.7027,0.7403,766.3149,79.0000,114.5810,651.7340,0.0000,-0.1769,0.7723,この先制限速度なし,176m先に上り勾配6.1‰あり,1.0000,25.4509,0.0000,0.0000,2,2143.3149,239.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 752.9m 先を 16.8km/h で走行中,30.0000,90.0000,51.0000,0.0000,0.0000,未発車,後続列車なし,,,
late_brake__on_time__hw90_v50_b60_c60,151.0000,0,23.1125,次駅への減速フェーズ（駅手前400m以内）,惰行中,98.0000,力行（加速）,52.0000,33.4854,70.0000,47.8665,33.4854,28.7744,32.5209,0.9645,177.5479,29.0000,52.9467,124.6013,9.2000,-0.4599,1.0412,この先制限速度なし,この先目立った勾配なし,1.0000,25.1389,0.0000,0.0000,2,1554.5479,189.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 177.5m 先に停車中,30.0000,90.0000,15.0000,14.0000,44.0000,未発車,後続列車なし,,,
late_brake__on_time__hw90_v50_b60_c60,165.0000,0,23.2133,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.1000,ブレーキ（減速）,6.8000,10.0011,70.0000,11.8454,25.9603,15.5294,27.0067,-17.0056,76.6824,15.0000,4.7514,71.9310,9.2000,-0.4190,2.3158,この先制限速度なし,この先目立った勾配なし,0.0000,0.0000,0.0000,0.2154,2,1453.6824,175.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 76.7m 先に停車中,30.0000,90.0000,15.0000,28.0000,58.0000,未発車,後続列車なし,,,
late_brake__on_time__hw90_v50_b60_c60,170.0000,0,23.2208,次駅への減速フェーズ（駅手前400m以内）,惰行中,2.0000,ブレーキ（減速）,0.1000,3.1817,70.0000,8.0472,70.0000,70.0000,26.5595,-23.3777,69.2182,10.0000,0.4787,68.7396,9.2000,-0.4116,2.6814,この先制限速度なし,この先目立った勾配なし,0.0000,0.0000,0.0000,4.2125,2,1446.2182,170.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 73.1m 先を 8.4km/h で走行中,30.0000,90.0000,0.0000,0.0000,0.0000,発車済み,後続列車なし,,,
late_brake__on_time__hw90_v50_b60_c60,175.0000,0,23.2238,次駅への減速フェーズ（駅手前400m以内）,惰行中,7.0000,ブレーキ（減速）,0.1000,1.1282,70.0000,20.1810,70.0000,70.0000,26.3785,-25.2503,66.2291,5.0000,0.0592,66.1699,9.2000,-0.4098,2.7911,この先制限速度なし,この先目立った勾配なし,0.0000,0.0000,0.0000,8.8054,2,1443.2291,165.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 89.3m 先を 18.7km/h で走行中,30.0000,90.0000,0.0000,0.0000,0.0000,発車済み,後続列車なし,,,
late_brake__on_time__hw90_v50_b60_c60,180.0000,0,23.2242,次駅への減速フェーズ（駅手前400m以内）,惰行中,12.0000,ブレーキ（減速）,0.1000,0,70.0000,32.7014,70.0000,70.0000,26.3524,-26.3524,65.7990,0.0000,0.0000,65.7990,9.2000,-0.4089,2.8513,この先制限速度なし,この先目立った勾配なし,0.0000,0.0000,0.0000,13.7467,2,1442.7990,160.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 120.6m 先を 26.5km/h で走行中,30.0000,90.0000,0.0000,0.0000,0.0000,発車済み,後続列車なし,,,
late_brake__on_time__hw90_v50_b60_c60,185.0000,0,23.2242,次駅への減速フェーズ（駅手前400m以内）,惰行中,17.0000,ブレーキ（減速）,0.1000,0,70.0000,44.1345,70.0000,70.0000,26.3524,-26.3524,65.7990,0.0000,0.0000,65.7990,9.2000,-0.4089,2.8513,この先制限速度なし,この先目立った勾配なし,0.0000,0.0000,5.0000,18.7467,2,1442.7990,155.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 161.6m 先を 32.4km/h で走行中,30.0000,90.0000,0.0000,0.0000,0.0000,発車済み,後続列車なし,,,
late_brake__on_time__hw60_v65_b30_c120,1.0000,0,21.1124,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,30.0000,なし（または停止）,0.0000,3.1655,70.0000,69.9979,64.8030,65.2032,1.9871,1.1784,2177.5520,179.0000,0.4738,2177.0783,-2.1000,-0.0130,3.0809,この先制限速度なし,387m先に下り勾配6.7‰あり,0.0000,0.0000,0.0000,0.3625,2,3554.5520,339.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 764.5m 先を 62.8km/h で走行中,60.0000,60.0000,165.0000,0.0000,0.0000,未発車,後続列車なし,,,
late_brake__on_time__hw60_v65_b30_c120,40.0000,0,21.5121,巡航フェーズ（駅間走行中）,力行（加速）中,39.0000,ブレーキ（減速）,30.0000,56.8659,70.0000,69.9979,64.8807,64.7020,56.8659,-0.0000,1777.9016,140.0000,150.9463,1626.9553,-6.7000,0.0364,0.8808,この先制限速度なし,137m先で下り勾配6.7‰が終わり平坦になる,0.0000,0.0000,0.0000,0.0000,2,3154.9016,300.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 988.9m 先を 48.9km/h で走行中,60.0000,60.0000,126.0000,0.0000,0.0000,未発車,後続列車なし,,,
late_brake__on_time__hw60_v65_b30_c120,79.0000,0,22.1866,巡航フェーズ（駅間走行中）,惰行中,26.0000,力行（加速）,52.0000,59.6142,70.0000,69.9979,59.6142,57.9258,58.9543,0.6599,1103.3952,101.0000,165.6207,937.7745,0.0000,-0.2092,0.5964,この先制限速度なし,113m先に上り勾配12.5‰あり,1.0000,25.1664,0.0000,0.0000,2,2480.3952,261.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 791.3m 先を 37.4km/h で走行中,60.0000,60.0000,87.0000,0.0000,0.0000,未発車,後続列車なし,,,
late_brake__on_time__hw60_v65_b30_c120,118.0000,0,22.7497,巡航フェーズ（駅間走行中）,惰行中,65.0000,力行（加速）,52.0000,45.6853,70.0000,69.9979,45.6853,43.3164,44.9219,0.7634,540.2642,62.0000,98.0151,442.2491,6.1000,-0.3813,0.6209,この先制限速度なし,350m先に上り勾配9.2‰あり,1.0000,25.3871,0.0000,0.0000,2,1917.2642,222.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 538.0m 先を 7.0km/h で走行中,60.0000,60.0000,48.0000,0.0000,0.0000,未発車,後続列車なし,,,
late_brake__on_time__hw60_v65_b30_c120,157.0000,0,23.1660,次駅への減速フェーズ（駅手前400m以内）,惰行中,104.0000,力行（加速）,52.0000,30.7443,70.0000,38.3304,30.7443,30.7443,29.7051,1.0392,124.0321,23.0000,44.6807,79.3514,9.2000,-0.4539,1.1912,この先制限速度なし,この先目立った勾配なし,1.0000,25.1403,0.0000,0.0000,2,1501.0321,183.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 139.3m 先を 15.7km/h で走行中,60.0000,60.0000,0.0000,0.0000,0.0000,発車済み,後続列車なし,,,
late_brake__on_time__hw60_v65_b30_c120,163.6000,0,23.2196,次駅への減速フェーズ（駅手前400m以内）,惰行中,111.5000,力行（加速）,52.0000,27.7693,70.0000,34.0900,27.7693,27.7693,26.6310,1.1383,70.4049,16.4000,36.4913,33.9136,9.2000,-0.4477,1.3537,この先制限速度なし,この先目立った勾配なし,1.0000,25.3190,0.0000,0.0000,2,1447.4049,176.4000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 124.9m 先を 26.4km/h で走行中,60.0000,60.0000,0.0000,0.0000,0.0000,発車済み,後続列車なし,,,
late_brake__on_time__hw60_v65_b30_c120,167.5000,0,23.2487,次駅への減速フェーズ（駅手前400m以内）,惰行中,115.4000,力行（加速）,52.0000,26.0300,70.0000,34.7543,26.0300,26.0300,24.8216,1.2083,41.2673,12.5000,32.0821,9.1852,9.2000,-0.4443,1.4485,この先制限速度なし,この先目立った勾配なし,1.0000,25.1427,0.0000,0.0000,2,1418.2673,172.5000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 127.1m 先を 31.2km/h で走行中,60.0000,60.0000,0.0000,0.0000,0.0000,発車済み,後続列車なし,,,
late_brake__on_time__hw60_v65_b30_c120,171.4000,0,23.2760,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.2000,惰行,119.1000,23.5538,70.0000,37.3221,23.5538,23.5538,17.2110,6.3428,14.0391,8.6000,26.2893,-12.2502,9.2000,-0.4396,1.5832,この先制限速度なし,この先目立った勾配なし,1.0000,23.5538,0.0000,0.0000,2,1391.0391,168.6000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 135.7m 先を 35.0km/h で走行中,60.0000,60.0000,0.0000,0.0000,0.0000,発車済み,後続列車なし,,,
late_brake__on_time__hw60_v65_b30_c120,175.3000,0,23.2953,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,4.1000,惰行,119.1000,12.1260,70.0000,42.7631,0.0000,0.0000,0.6744,11.4516,-5.2653,4.7000,6.9846,-12.2499,9.2000,-0.4217,2.2015,この先制限速度なし,この先目立った勾配なし,1.0000,12.1260,0.0000,0.0000,2,1371.7347,164.7000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 156.1m 先を 38.1km/h で走行中,60.0000,60.0000,0.0000,0.0000,0.0000,発車済み,後続列車なし,,,
late_brake__on_time__hw60_v65_b45_c120,1.0000,0,21.1124,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,30.0000,なし（または停止）,0.0000,3.1655,70.0000,69.9979,64.8030,65.2032,1.9871,1.1784,2177.5520,179.0000,0.4738,2177.0783,-2.1000,-0.0130,3.0809,この先制限速度なし,387m先に下り勾配6.7‰あり,0.0000,0.0000,0.0000,0.3625,2,3554.5520,339.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 764.5m 先を 62.8km/h で走行中,60.0000,60.0000,165.0000,0.0000,0.0000,未発車,後続列車なし,,,
late_brake__on_time__hw60_v65_b45_c120,52.0000,0,21.7177,巡航フェーズ（駅間走行中）,力行（加速）中,51.0000,ブレーキ（減速）,30.0000,65.5359,70.0000,69.9979,65.5359,64.0493,64.8759,0.6600,1572.3474,128.0000,199.7723,1372.5751,0.0000,-0.2301,0.4920,この先制限速度なし,この先目立った勾配なし,1.0000,25.1625,0.0000,0.0000,2,2949.3474,288.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 942.8m 先を 46.8km/h で走行中,60.0000,60.0000,114.0000,0.0000,0.0000,未発車,後続列車なし,,,
late_brake__on_time__hw60_v65_b45_c120,103.0000,0,22.5511,巡航フェーズ（駅間走行中）,惰行中,50.0000,力行（加速）,52.0000,49.0902,70.0000,69.9979,49.0902,46.9551,48.3490,0.7413,738.9452,77.0000,112.9730,625.9721,0.0000,-0.1758,0.7783,この先制限速度なし,148m先に上り勾配6.1‰あり,1.0000,25.4511,0.0000,0.0000,2,2115.9452,237.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 646.0m 先を 27.8km/h で走行中,60.0000,60.0000,63.0000,0.0000,0.0000,未発車,後続列車なし,,,
late_brake__on_time__hw60_v65_b45_c120,154.0000,0,23.1398,次駅への減速フェーズ（駅手前400m以内）,惰行中,101.0000,力行（加速）,52.0000,32.1103,70.0000,41.2698,32.1103,24.9251,31.1101,1.0002,150.2190,26.0000,48.7140,101.5050,9.2000,-0.4568,1.1165,この先制限速度なし,この先目立った勾配なし,1.0000,25.1396,0.0000,0.0000,2,1527.2190,186.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 150.2m 先に停車中,60.0000,60.0000,15.0000,3.0000,33.0000,未発車,後続列車なし,,,
late_brake__on_time__hw60_v65_b45_c120,165.4000,0,23.2144,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.4000,惰行,0.1000,9.0838,70.0000,10.9225,70.0000,15.3989,26.9443,-17.8605,75.6338,14.6000,3.9195,71.7143,9.2000,-0.4179,2.3651,この先制限速度なし,この先目立った勾配なし,0.0000,0.0000,0.0000,0.4753,2,1452.6338,174.6000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 75.7m 先を 0.6km/h で走行中,60.0000,60.0000,15.0000,14.4000,44.4000,未発車,後続列車なし,,,
late_brake__on_time__hw60_v65_b45_c120,170.5000,0,23.2229,次駅への減速フェーズ（駅手前400m以内）,惰行中,3.4000,ブレーキ（減速）,0.1000,4.7197,70.0000,11.6190,70.0000,70.0000,26.4285,-21.7087,67.0521,9.5000,1.0561,65.9961,9.2000,-0.4131,2.5991,この先制限速度なし,この先目立った勾配なし,0.0000,0.0000,0.0000,4.4181,2,1444.0521,169.5000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 76.4m 先を 12.6km/h で走行中,60.0000,60.0000,0.0000,0.0000,0.0000,発車済み,後続列車なし,,,
late_brake__on_time__hw60_v65_b45_c120,175.6000,0,23.2281,次駅への減速フェーズ（駅手前400m以内）,惰行中,8.5000,ブレーキ（減速）,0.1000,2.6180,70.0000,23.4430,70.0000,70.0000,26.1118,-23.4938,61.8586,4.4000,0.3235,61.5352,9.2000,-0.4111,2.7115,この先制限速度なし,この先目立った勾配なし,0.0000,0.0000,0.0000,8.8065,2,1438.8586,164.4000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 96.1m 先を 22.0km/h で走行中,60.0000,60.0000,0.0000,0.0000,0.0000,発車済み,後続列車なし,,,
late_brake__on_time__hw60_v65_b45_c120,180.7000,0,23.2304,次駅への減速フェーズ（駅手前400m以内）,惰行中,13.6000,ブレーキ（減速）,0.1000,0.5260,70.0000,35.7263,70.0000,70.0000,25.9754,-25.4493,59.6356,0.0000,0.0125,59.6231,9.2000,-0.4093,2.8232,この先制限速度なし,この先目立った勾配なし,0.0000,0.0000,0.7000,13.5987,2,1436.6356,159.3000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 130.3m 先を 29.1km/h で走行中,60.0000,60.0000,0.0000,0.0000,0.0000,発車済み,後続列車なし,,,
late_brake__on_time__hw60_v65_b45_c120,185.8000,0,23.2305,次駅への減速フェーズ（駅手前400m以内）,惰行中,18.7000,ブレーキ（減速）,0.1000,0,70.0000,47.3666,70.0000,70.0000,25.9696,-25.9696,59.5424,0.0000,0.0000,59.5424,9.2000,-0.4089,2.8513,この先制限速度なし,この先目立った勾配なし,0.0000,0.0000,5.8000,18.6859,2,1436.5424,154.2000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 175.3m 先を 34.4km/h で走行中,60.0000,60.0000,0.0000,0.0000,0.0000,発車済み,後続列車なし,,,
late_brake__on_time__hw60_v50_b30_c180,1.0000,0,21.1124,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,30.0000,なし（または停止）,0.0000,3.1655,70.0000,69.9979,64.8030,63.5607,1.9871,1.1784,2177.5520,179.0000,0.4738,2177.0783,-2.1000,-0.0130,3.0809,この先制限速度なし,387m先に下り勾配6.7‰あり,0.0000,0.0000,0.0000,0.3625,2,3554.5520,339.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 677.1m 先を 48.0km/h で走行中,60.0000,60.0000,181.0000,0.0000,0.0000,未発車,後続列車なし,,,
late_brake__on_time__hw60_v50_b30_c180,51.0000,0,21.6995,巡航フェーズ（駅間走行中）,力行（加速）中,50.0000,ブレーキ（減速）,30.0000,65.0395,70.0000,69.9979,65.0395,61.3245,65.0394,0.0001,1590.4837,129.0000,196.7153,1393.7684,0.0000,-0.2282,0.5008,この先制限速度なし,この先目立った勾配なし,1.0000,23.5660,0.0000,0.0001,2,2967.4837,289.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 763.5m 先を 49.6km/h で走行中,60.0000,60.0000,131.0000,0.0000,0.0000,未発車,後続列車なし,,,
late_brake__on_time__hw60_v50_b30_c180,101.0000,0,22.5237,巡航フェーズ（駅間走行中）,惰行中,48.0000,力行（加速）,52.0000,49.4429,70.0000,69.9979,49.4429,43.6954,48.7027,0.7403,766.3149,79.0000,114.5810,651.7340,0.0000,-0.1769,0.7723,この先制限速度なし,176m先に上り勾配6.1‰あり,1.0000,25.4509,0.0000,0.0000,2,2143.3149,239.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 524.8m 先を 33.7km/h で走行中,60.0000,60.0000,81.0000,0.0000,0.0000,未発車,後続列車なし,,,
late_brake__on_time__hw60_v50_b30_c180,151.0000,0,23.1125,次駅への減速フェーズ（駅手前400m以内）,惰行中,98.0000,力行（加速）,52.0000,33.4854,70.0000,47.8665,33.4854,23.8049,32.5209,0.9645,177.5479,29.0000,52.9467,124.6013,9.2000,-0.4599,1.0412,この先制限速度なし,この先目立った勾配なし,1.0000,25.1389,0.0000,0.0000,2,1554.5479,189.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 177.5m 先に停車中,60.0000,60.0000,31.0000,0.0000,14.0000,未発車,後続列車なし,,,
late_brake__on_time__hw60_v50_b30_c180,165.0000,0,23.2133,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.1000,ブレーキ（減速）,6.8000,10.0011,70.0000,11.8454,25.9603,15.3568,27.0067,-17.0056,76.6824,15.0000,4.7514,71.9310,9.2000,-0.4190,2.3158,この先制限速度なし,この先目立った勾配なし,0.0000,0.0000,0.0000,0.2154,2,1453.6824,175.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 76.7m 先に停車中,60.0000,60.0000,17.0000,0.0000,28.0000,未発車,後続列車なし,,,
late_brake__on_time__hw60_v50_b30_c180,170.0000,0,23.2208,次駅への減速フェーズ（駅手前400m以内）,惰行中,2.0000,ブレーキ（減速）,0.1000,3.1817,70.0000,8.0685,70.0000,70.0000,26.5590,-23.3773,69.2113,10.0000,0.4786,68.7327,9.2000,-0.4116,2.6814,この先制限速度なし,この先目立った勾配なし,0.0000,0.0000,0.0000,4.2115,2,1446.2113,170.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 73.1m 先を 8.4km/h で走行中,60.0000,60.0000,0.0000,0.0000,0.0000,発車済み,後続列車なし,,,
late_brake__on_time__hw60_v50_b30_c180,175.0000,0,23.2238,次駅への減速フェーズ（駅手前400m以内）,惰行中,7.0000,ブレーキ（減速）,0.1000,1.1282,70.0000,20.2045,70.0000,70.0000,26.3781,-25.2499,66.2222,5.0000,0.0592,66.1630,9.2000,-0.4098,2.7911,この先制限速度なし,この先目立った勾配なし,0.0000,0.0000,0.0000,8.8044,2,1443.2222,165.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 89.4m 先を 18.7km/h で走行中,60.0000,60.0000,0.0000,0.0000,0.0000,発車済み,後続列車なし,,,
late_brake__on_time__hw60_v50_b30_c180,180.0000,0,23.2242,次駅への減速フェーズ（駅手前400m以内）,惰行中,12.0000,ブレーキ（減速）,0.1000,0,70.0000,32.7228,70.0000,70.0000,26.3520,-26.3520,65.7921,0.0000,0.0000,65.7921,9.2000,-0.4089,2.8513,この先制限速度なし,この先目立った勾配なし,0.0000,0.0000,0.0000,13.7457,2,1442.7921,160.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 120.6m 先を 26.5km/h で走行中,60.0000,60.0000,0.0000,0.0000,0.0000,発車済み,後続列車なし,,,
late_brake__on_time__hw60_v50_b30_c180,185.0000,0,23.2242,次駅への減速フェーズ（駅手前400m以内）,惰行中,17.0000,ブレーキ（減速）,0.1000,0,70.0000,44.1559,70.0000,70.0000,26.3520,-26.3520,65.7921,0.0000,0.0000,65.7921,9.2000,-0.4089,2.8513,この先制限速度なし,この先目立った勾配なし,0.0000,0.0000,5.0000,18.7457,2,1442.7921,155.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 161.7m 先を 32.4km/h で走行中,60.0000,60.0000,0.0000,0.0000,0.0000,発車済み,後続列車なし,,,
